,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
3473,17084.0,35,2,2949.75,3,3,5,335,11,💎 Loyal
3474,17085.0,123,5,1566.65,2,4,4,244,10,💎 Loyal
3475,17086.0,7,6,2050.08,5,5,4,554,14,🎖️ Champions
3476,17088.0,28,4,1991.01,4,4,4,444,12,🎖️ Champions
3477,17090.0,4,7,2043.95,5,5,4,554,14,🎖️ Champions
3478,17091.0,3,9,3827.76,5,5,5,555,15,🎖️ Champions
3479,17092.0,50,4,1777.78,3,4,4,344,11,💎 Loyal
3480,17094.0,322,1,302.0,1,2,2,122,5,⚠️ At Risk
3481,17095.0,23,3,1324.16,4,4,4,444,12,🎖️ Champions
3482,17096.0,15,4,1022.13,4,4,4,444,12,🎖️ Champions
3483,17097.0,2,8,954.42,5,5,4,554,14,🎖️ Champions
3484,17100.0,18,2,971.74,4,3,4,434,11,💎 Loyal
3485,17101.0,10,4,1621.73,5,4,4,544,13,🎖️ Champions
3486,17102.0,262,1,25.5,1,2,1,121,4,⚠️ At Risk
3487,17105.0,159,2,665.78,2,3,3,233,8,🙂 Potential
3488,17107.0,33,6,10815.43,4,5,5,455,14,🎖️ Champions
3489,17109.0,29,6,885.04,4,5,3,453,12,🎖️ Champions
3490,17110.0,165,1,163.29999999999998,2,2,1,221,5,⚠️ At Risk
3491,17111.0,47,1,248.61,3,2,1,321,6,🙂 Potential
3492,17114.0,6,8,808.62,5,5,3,553,13,🎖️ Champions
3493,17115.0,8,3,837.5,5,4,3,543,12,🎖️ Champions
3494,17117.0,288,1,116.19999999999999,1,2,1,121,4,⚠️ At Risk
3495,17118.0,318,1,157.02,1,2,1,121,4,⚠️ At Risk
3496,17119.0,3,2,606.91,5,3,3,533,11,💎 Loyal
3497,17120.0,233,1,307.46,1,2,2,122,5,⚠️ At Risk
3498,17122.0,119,1,138.32,2,2,1,221,5,⚠️ At Risk
3499,17123.0,162,1,345.29999999999995,2,2,2,222,6,🙂 Potential
3500,17124.0,185,1,298.89,1,2,2,122,5,⚠️ At Risk
3501,17125.0,50,1,259.35,3,2,2,322,7,🙂 Potential
3502,17126.0,152,5,1004.75,2,4,4,244,10,💎 Loyal
3503,17128.0,335,1,157.09,1,2,1,121,4,⚠️ At Risk
3504,17131.0,5,5,2463.17,5,4,5,545,14,🎖️ Champions
3505,17133.0,16,7,4892.240000000001,4,5,5,455,14,🎖️ Champions
3506,17134.0,107,2,425.0,2,3,2,232,7,🙂 Potential
3507,17135.0,16,7,1139.73,4,5,4,454,13,🎖️ Champions
3508,17138.0,276,1,380.5,1,2,2,122,5,⚠️ At Risk
3509,17139.0,16,12,10668.47,4,5,5,455,14,🎖️ Champions
3510,17140.0,247,1,465.32,1,2,2,122,5,⚠️ At Risk
3511,17142.0,239,1,579.0,1,2,3,123,6,🙂 Potential
3512,17144.0,1,2,984.57,5,3,4,534,12,🎖️ Champions
3513,17146.0,106,3,749.78,2,4,3,243,9,💎 Loyal
3514,17147.0,23,4,1714.59,4,4,4,444,12,🎖️ Champions
3515,17148.0,52,1,124.88,3,2,1,321,6,🙂 Potential
3516,17152.0,195,3,1689.5,1,4,4,144,9,💎 Loyal
3517,17153.0,24,1,213.78,4,2,1,421,7,🙂 Potential
3518,17154.0,75,1,329.34,2,2,2,222,6,🙂 Potential
3519,17155.0,18,2,251.70000000000002,4,3,2,432,9,💎 Loyal
3520,17157.0,8,2,319.0,5,3,2,532,10,💎 Loyal
3521,17158.0,32,3,1266.97,4,4,4,444,12,🎖️ Champions
3522,17159.0,22,3,1538.88,4,4,4,444,12,🎖️ Champions
3523,17160.0,31,6,3518.03,4,5,5,455,14,🎖️ Champions
3524,17162.0,29,10,1715.46,4,5,4,454,13,🎖️ Champions
3525,17163.0,22,2,293.1,4,3,2,432,9,💎 Loyal
3526,17164.0,33,7,2467.35,4,5,5,455,14,🎖️ Champions
3527,17165.0,284,1,158.68,1,2,1,121,4,⚠️ At Risk
3528,17166.0,39,2,206.34,3,3,1,331,7,🙂 Potential
3529,17169.0,58,2,835.78,3,3,3,333,9,💎 Loyal
3530,17171.0,289,1,224.91,1,2,1,121,4,⚠️ At Risk
3531,17172.0,79,1,317.76,2,2,2,222,6,🙂 Potential
3532,17173.0,5,8,3766.6,5,5,5,555,15,🎖️ Champions
3533,17174.0,218,1,59.9,1,2,1,121,4,⚠️ At Risk
3534,17175.0,44,4,1443.69,3,4,4,344,11,💎 Loyal
3535,17176.0,202,1,306.13,1,2,2,122,5,⚠️ At Risk
3536,17179.0,178,3,711.79,2,4,3,243,9,💎 Loyal
3537,17180.0,56,4,796.03,3,4,3,343,10,💎 Loyal
3538,17181.0,57,2,239.92000000000002,3,3,1,331,7,🙂 Potential
3539,17183.0,8,6,3347.31,5,5,5,555,15,🎖️ Champions
3540,17186.0,47,2,144.0,3,3,1,331,7,🙂 Potential
3541,17187.0,227,1,203.95,1,2,1,121,4,⚠️ At Risk
3542,17188.0,11,7,2474.23,5,5,5,555,15,🎖️ Champions
3543,17189.0,106,2,384.40000000000003,2,3,2,232,7,🙂 Potential
3544,17190.0,59,2,444.74,3,3,2,332,8,🙂 Potential
3545,17191.0,28,7,2095.13,4,5,5,455,14,🎖️ Champions
3546,17193.0,36,7,1699.3000000000002,3,5,4,354,12,🎖️ Champions
3547,17194.0,274,2,262.62,1,3,2,132,6,🙂 Potential
3548,17197.0,30,1,1013.01,4,2,4,424,10,💎 Loyal
3549,17198.0,24,3,692.22,4,4,3,443,11,💎 Loyal
3550,17201.0,54,1,342.63,3,2,2,322,7,🙂 Potential
3551,17203.0,36,6,3563.85,3,5,5,355,13,🎖️ Champions
3552,17204.0,175,4,1564.56,2,4,4,244,10,💎 Loyal
3553,17205.0,54,1,384.08,3,2,2,322,7,🙂 Potential
3554,17206.0,53,1,204.24,3,2,1,321,6,🙂 Potential
3555,17211.0,27,8,2317.2200000000003,4,5,5,455,14,🎖️ Champions
3556,17212.0,253,1,226.85,1,2,1,121,4,⚠️ At Risk
3557,17213.0,40,7,2781.23,3,5,5,355,13,🎖️ Champions
3558,17214.0,60,6,1069.1200000000001,3,5,4,354,12,🎖️ Champions
3559,17217.0,234,1,113.5,1,2,1,121,4,⚠️ At Risk
3560,17218.0,4,10,1960.72,5,5,4,554,14,🎖️ Champions
3561,17219.0,32,1,114.23,4,2,1,421,7,🙂 Potential
3562,17220.0,24,14,3198.25,4,5,5,455,14,🎖️ Champions
3563,17221.0,7,2,335.13,5,3,2,532,10,💎 Loyal
3564,17222.0,65,1,354.15,3,2,2,322,7,🙂 Potential
3565,17223.0,310,2,426.79,1,3,2,132,6,🙂 Potential
3566,17226.0,309,1,393.49,1,2,2,122,5,⚠️ At Risk
3567,17227.0,19,6,939.32,4,5,3,453,12,🎖️ Champions
3568,17228.0,16,8,1906.09,4,5,4,454,13,🎖️ Champions
3569,17229.0,96,2,318.76,2,3,2,232,7,🙂 Potential
3570,17230.0,264,8,3638.41,1,5,5,155,11,💎 Loyal
3571,17231.0,12,10,3174.32,5,5,5,555,15,🎖️ Champions
3572,17232.0,3,2,421.52,5,3,2,532,10,💎 Loyal
3573,17233.0,35,1,190.88,3,2,1,321,6,🙂 Potential
3574,17234.0,183,1,149.89000000000001,1,2,1,121,4,⚠️ At Risk
3575,17235.0,25,2,550.06,4,3,3,433,10,💎 Loyal
3576,17236.0,13,6,916.13,5,5,3,553,13,🎖️ Champions
3577,17237.0,11,2,314.69,5,3,2,532,10,💎 Loyal
3578,17238.0,3,17,3744.65,5,5,5,555,15,🎖️ Champions
3579,17239.0,313,1,382.5,1,2,2,122,5,⚠️ At Risk
3580,17242.0,108,2,1135.04,2,3,4,234,9,💎 Loyal
3581,17243.0,1,26,8676.85,5,5,5,555,15,🎖️ Champions
3582,17244.0,53,1,954.9,3,2,4,324,9,💎 Loyal
3583,17245.0,205,1,171.45,1,2,1,121,4,⚠️ At Risk
3584,17247.0,15,1,282.19,4,2,2,422,8,🙂 Potential
3585,17248.0,120,1,318.65,2,2,2,222,6,🙂 Potential
3586,17250.0,4,2,384.52,5,3,2,532,10,💎 Loyal
3587,17251.0,363,1,283.28000000000003,1,2,2,122,5,⚠️ At Risk
3588,17252.0,117,2,353.86,2,3,2,232,7,🙂 Potential
3589,17253.0,18,1,178.26,4,2,1,421,7,🙂 Potential
3590,17254.0,5,2,272.44,5,3,2,532,10,💎 Loyal
3591,17255.0,41,2,298.41,3,3,2,332,8,🙂 Potential
3592,17256.0,107,2,240.0,2,3,1,231,6,🙂 Potential
3593,17259.0,148,2,603.37,2,3,3,233,8,🙂 Potential
3594,17262.0,52,5,1253.3600000000001,3,4,4,344,11,💎 Loyal
3595,17263.0,208,1,63.440000000000005,1,2,1,121,4,⚠️ At Risk
3596,17265.0,139,2,562.9,2,3,3,233,8,🙂 Potential
3597,17266.0,2,3,310.64,5,4,2,542,11,💎 Loyal
3598,17267.0,127,2,317.62,2,3,2,232,7,🙂 Potential
3599,17268.0,108,4,763.64,2,4,3,243,9,💎 Loyal
3600,17272.0,42,4,2148.63,3,4,5,345,12,🎖️ Champions
3601,17274.0,35,1,111.97999999999999,3,2,1,321,6,🙂 Potential
3602,17277.0,228,2,1065.3500000000001,1,3,4,134,8,🙂 Potential
3603,17278.0,241,1,246.04,1,2,1,121,4,⚠️ At Risk
3604,17279.0,58,1,187.82999999999998,3,2,1,321,6,🙂 Potential
3605,17282.0,130,3,1703.41,2,4,4,244,10,💎 Loyal
3606,17284.0,60,6,1652.58,3,5,4,354,12,🎖️ Champions
3607,17286.0,22,1,153.92,4,2,1,421,7,🙂 Potential
3608,17287.0,26,7,1064.11,4,5,4,454,13,🎖️ Champions
3609,17288.0,9,7,1419.73,5,5,4,554,14,🎖️ Champions
3610,17289.0,32,3,944.41,4,4,4,444,12,🎖️ Champions
3611,17290.0,4,2,525.24,5,3,3,533,11,💎 Loyal
3612,17291.0,308,1,550.8000000000001,1,2,3,123,6,🙂 Potential
3613,17293.0,8,9,1875.1100000000001,5,5,4,554,14,🎖️ Champions
3614,17295.0,29,3,556.95,4,4,3,443,11,💎 Loyal
3615,17297.0,17,1,131.78,4,2,1,421,7,🙂 Potential
3616,17298.0,101,2,498.42,2,3,3,233,8,🙂 Potential
3617,17299.0,12,4,669.11,5,4,3,543,12,🎖️ Champions
3618,17301.0,21,1,197.63,4,2,1,421,7,🙂 Potential
3619,17302.0,15,5,1135.63,4,4,4,444,12,🎖️ Champions
3620,17303.0,361,1,250.04,1,2,1,121,4,⚠️ At Risk
3621,17306.0,11,19,8631.31,5,5,5,555,15,🎖️ Champions
3622,17309.0,95,1,82.75,2,2,1,221,5,⚠️ At Risk
3623,17311.0,78,2,1384.85,2,3,4,234,9,💎 Loyal
3624,17312.0,139,3,644.3,2,4,3,243,9,💎 Loyal
3625,17313.0,31,1,2328.84,4,2,5,425,11,💎 Loyal
3626,17314.0,25,8,2527.92,4,5,5,455,14,🎖️ Champions
3627,17315.0,2,38,6292.26,5,5,5,555,15,🎖️ Champions
3628,17317.0,46,3,2600.34,3,4,5,345,12,🎖️ Champions
3629,17320.0,100,3,1200.6200000000001,2,4,4,244,10,💎 Loyal
3630,17321.0,8,2,700.86,5,3,3,533,11,💎 Loyal
3631,17323.0,15,7,921.07,4,5,3,453,12,🎖️ Champions
3632,17324.0,18,4,990.23,4,4,4,444,12,🎖️ Champions
3633,17325.0,280,1,96.8,1,2,1,121,4,⚠️ At Risk
3634,17329.0,14,2,523.11,4,3,3,433,10,💎 Loyal
3635,17330.0,23,2,363.9,4,3,2,432,9,💎 Loyal
3636,17331.0,124,1,175.2,2,2,1,221,5,⚠️ At Risk
3637,17333.0,86,1,494.25,2,2,3,223,7,🙂 Potential
3638,17334.0,302,2,307.02,1,3,2,132,6,🙂 Potential
3639,17337.0,151,4,2027.8700000000001,2,4,4,244,10,💎 Loyal
3640,17338.0,17,8,6643.93,4,5,5,455,14,🎖️ Champions
3641,17339.0,94,2,243.36,2,3,1,231,6,🙂 Potential
3642,17340.0,30,11,12353.29,4,5,5,455,14,🎖️ Champions
3643,17341.0,157,3,781.36,2,4,3,243,9,💎 Loyal
3644,17343.0,355,1,193.64,1,2,1,121,4,⚠️ At Risk
3645,17344.0,46,1,160.57,3,2,1,321,6,🙂 Potential
3646,17345.0,15,4,537.74,4,4,3,443,11,💎 Loyal
3647,17346.0,4,15,2676.56,5,5,5,555,15,🎖️ Champions
3648,17347.0,86,1,228.96,2,2,1,221,5,⚠️ At Risk
3649,17348.0,15,5,1159.52,4,4,4,444,12,🎖️ Champions
3650,17349.0,179,1,110.75,2,2,1,221,5,⚠️ At Risk
3651,17350.0,8,4,1286.07,5,4,4,544,13,🎖️ Champions
3652,17351.0,36,3,587.15,3,4,3,343,10,💎 Loyal
3653,17353.0,129,2,1740.0,2,3,4,234,9,💎 Loyal
3654,17354.0,51,1,1393.06,3,2,4,324,9,💎 Loyal
3655,17356.0,312,1,178.22,1,2,1,121,4,⚠️ At Risk
3656,17357.0,24,2,388.14,4,3,2,432,9,💎 Loyal
3657,17358.0,303,2,365.85,1,3,2,132,6,🙂 Potential
3658,17359.0,11,1,127.86,5,2,1,521,8,🙂 Potential
3659,17360.0,17,3,585.79,4,4,3,443,11,💎 Loyal
3660,17361.0,49,3,488.2,3,4,2,342,9,💎 Loyal
3661,17362.0,239,2,312.23,1,3,2,132,6,🙂 Potential
3662,17364.0,1,11,4481.18,5,5,5,555,15,🎖️ Champions
3663,17365.0,13,8,4801.56,5,5,5,555,15,🎖️ Champions
3664,17367.0,238,1,168.4,1,2,1,121,4,⚠️ At Risk
3665,17368.0,23,8,1912.67,4,5,4,454,13,🎖️ Champions
3666,17370.0,73,4,446.18,2,4,2,242,8,🙂 Potential
3667,17371.0,17,3,423.89,4,4,2,442,10,💎 Loyal
3668,17372.0,41,8,1342.68,3,5,4,354,12,🎖️ Champions
3669,17373.0,40,4,646.92,3,4,3,343,10,💎 Loyal
3670,17374.0,219,2,495.77,1,3,3,133,7,🙂 Potential
3671,17375.0,199,3,400.1,1,4,2,142,7,🙂 Potential
3672,17376.0,71,2,203.2,3,3,1,331,7,🙂 Potential
3673,17377.0,24,20,4100.92,4,5,5,455,14,🎖️ Champions
3674,17379.0,11,1,404.66,5,2,2,522,9,💎 Loyal
3675,17381.0,9,29,20275.61,5,5,5,555,15,🎖️ Champions
3676,17382.0,65,1,65.4,3,2,1,321,6,🙂 Potential
3677,17383.0,4,1,199.29,5,2,1,521,8,🙂 Potential
3678,17384.0,19,2,336.4,4,3,2,432,9,💎 Loyal
3679,17385.0,15,1,261.11,4,2,2,422,8,🙂 Potential
3680,17386.0,8,6,2686.42,5,5,5,555,15,🎖️ Champions
3681,17387.0,20,2,784.11,4,3,3,433,10,💎 Loyal
3682,17388.0,78,4,1259.56,2,4,4,244,10,💎 Loyal
3683,17389.0,1,34,31833.68,5,5,5,555,15,🎖️ Champions
3684,17391.0,164,2,508.8,2,3,3,233,8,🙂 Potential
3685,17392.0,307,2,457.91,1,3,2,132,6,🙂 Potential
3686,17394.0,219,1,203.86999999999998,1,2,1,121,4,⚠️ At Risk
3687,17396.0,39,8,7330.8,3,5,5,355,13,🎖️ Champions
3688,17397.0,22,2,696.41,4,3,3,433,10,💎 Loyal
3689,17398.0,115,3,653.38,2,4,3,243,9,💎 Loyal
3690,17400.0,126,5,2129.96,2,4,5,245,11,💎 Loyal
3691,17402.0,5,13,2633.85,5,5,5,555,15,🎖️ Champions
3692,17403.0,36,1,281.62,3,2,2,322,7,🙂 Potential
3693,17404.0,4,15,31906.82,5,5,5,555,15,🎖️ Champions
3694,17405.0,1,3,1031.41,5,4,4,544,13,🎖️ Champions
3695,17406.0,333,3,2200.42,1,4,5,145,10,💎 Loyal
3696,17408.0,163,1,32.65,2,2,1,221,5,⚠️ At Risk
3697,17409.0,185,2,771.85,1,3,3,133,7,🙂 Potential
3698,17410.0,16,5,1214.72,4,4,4,444,12,🎖️ Champions
3699,17411.0,12,3,778.94,5,4,3,543,12,🎖️ Champions
3700,17412.0,3,7,1258.06,5,5,4,554,14,🎖️ Champions
3701,17414.0,44,2,778.0,3,3,3,333,9,💎 Loyal
3702,17415.0,80,1,507.84,2,2,3,223,7,🙂 Potential
3703,17416.0,30,7,6893.42,4,5,5,455,14,🎖️ Champions
3704,17418.0,42,2,463.46000000000004,3,3,2,332,8,🙂 Potential
3705,17419.0,11,12,4226.57,5,5,5,555,15,🎖️ Champions
3706,17420.0,50,3,598.83,3,4,3,343,10,💎 Loyal
3707,17422.0,16,6,1979.37,4,5,4,454,13,🎖️ Champions
3708,17423.0,46,2,698.41,3,3,3,333,9,💎 Loyal
3709,17425.0,19,2,759.17,4,3,3,433,10,💎 Loyal
3710,17426.0,8,6,5037.26,5,5,5,555,15,🎖️ Champions
3711,17427.0,72,1,100.8,3,2,1,321,6,🙂 Potential
3712,17428.0,1,28,17256.85,5,5,5,555,15,🎖️ Champions
3713,17429.0,128,3,524.9200000000001,2,4,3,243,9,💎 Loyal
3714,17430.0,33,2,265.76,4,3,2,432,9,💎 Loyal
3715,17431.0,313,1,403.3,1,2,2,122,5,⚠️ At Risk
3716,17432.0,18,2,365.76,4,3,2,432,9,💎 Loyal
3717,17433.0,88,1,303.15999999999997,2,2,2,222,6,🙂 Potential
3718,17434.0,2,7,2373.82,5,5,5,555,15,🎖️ Champions
3719,17436.0,2,2,216.29999999999998,5,3,1,531,9,💎 Loyal
3720,17438.0,254,1,388.45000000000005,1,2,2,122,5,⚠️ At Risk
3721,17440.0,157,3,186.42000000000002,2,4,1,241,7,🙂 Potential
3722,17442.0,37,6,2248.56,3,5,5,355,13,🎖️ Champions
3723,17443.0,220,1,534.24,1,2,3,123,6,🙂 Potential
3724,17444.0,148,3,2940.04,2,4,5,245,11,💎 Loyal
3725,17446.0,177,2,120.9,2,3,1,231,6,🙂 Potential
3726,17447.0,40,2,541.53,3,3,3,333,9,💎 Loyal
3727,17449.0,2,7,2520.86,5,5,5,555,15,🎖️ Champions
3728,17450.0,8,46,194550.79,5,5,5,555,15,🎖️ Champions
3729,17451.0,1,7,1721.4,5,5,4,554,14,🎖️ Champions
3730,17453.0,18,2,486.71999999999997,4,3,2,432,9,💎 Loyal
3731,17454.0,192,4,517.53,1,4,3,143,8,🙂 Potential
3732,17455.0,204,1,131.7,1,2,1,121,4,⚠️ At Risk
3733,17456.0,365,1,249.86,1,2,1,121,4,⚠️ At Risk
3734,17457.0,127,5,1737.7,2,4,4,244,10,💎 Loyal
3735,17458.0,15,1,316.5,4,2,2,422,8,🙂 Potential
3736,17459.0,43,2,657.3,3,3,3,333,9,💎 Loyal
3737,17460.0,94,6,622.4300000000001,2,5,3,253,10,💎 Loyal
3738,17461.0,23,3,757.46,4,4,3,443,11,💎 Loyal
3739,17462.0,60,2,675.69,3,3,3,333,9,💎 Loyal
3740,17463.0,16,5,1896.41,4,4,4,444,12,🎖️ Champions
3741,17464.0,158,1,289.96000000000004,2,2,2,222,6,🙂 Potential
3742,17466.0,10,2,763.28,5,3,3,533,11,💎 Loyal
3743,17468.0,10,2,137.0,5,3,1,531,9,💎 Loyal
3744,17469.0,16,5,1870.97,4,4,4,444,12,🎖️ Champions
3745,17470.0,45,5,1125.07,3,4,4,344,11,💎 Loyal
3746,17472.0,191,3,710.29,1,4,3,143,8,🙂 Potential
3747,17475.0,79,1,194.37,2,2,1,221,5,⚠️ At Risk
3748,17480.0,78,1,511.82,2,2,3,223,7,🙂 Potential
3749,17481.0,4,4,1255.59,5,4,4,544,13,🎖️ Champions
3750,17483.0,65,3,414.04,3,4,2,342,9,💎 Loyal
3751,17486.0,261,1,396.87,1,2,2,122,5,⚠️ At Risk
3752,17489.0,59,2,376.64,3,3,2,332,8,🙂 Potential
3753,17490.0,1,7,2092.32,5,5,5,555,15,🎖️ Champions
3754,17491.0,1,10,3558.87,5,5,5,555,15,🎖️ Champions
3755,17492.0,248,1,374.57,1,2,2,122,5,⚠️ At Risk
3756,17495.0,8,2,497.56,5,3,3,533,11,💎 Loyal
3757,17496.0,359,1,271.05,1,2,2,122,5,⚠️ At Risk
3758,17498.0,76,1,272.22,2,2,2,222,6,🙂 Potential
3759,17499.0,290,1,622.88,1,2,3,123,6,🙂 Potential
3760,17500.0,17,3,1138.0,4,4,4,444,12,🎖️ Champions
3761,17501.0,221,2,288.6,1,3,2,132,6,🙂 Potential
3762,17502.0,9,4,689.1,5,4,3,543,12,🎖️ Champions
3763,17503.0,3,2,558.96,5,3,3,533,11,💎 Loyal
3764,17504.0,206,9,2997.0299999999997,1,5,5,155,11,💎 Loyal
3765,17505.0,162,2,1145.84,2,3,4,234,9,💎 Loyal
3766,17506.0,76,1,302.2,2,2,2,222,6,🙂 Potential
3767,17507.0,262,2,605.58,1,3,3,133,7,🙂 Potential
3768,17508.0,281,1,387.31,1,2,2,122,5,⚠️ At Risk
3769,17509.0,58,8,6115.14,3,5,5,355,13,🎖️ Champions
3770,17510.0,25,1,308.48,4,2,2,422,8,🙂 Potential
3771,17511.0,3,31,91062.38,5,5,5,555,15,🎖️ Champions
3772,17512.0,29,10,2924.9900000000002,4,5,5,455,14,🎖️ Champions
3773,17513.0,72,1,513.2,3,2,3,323,8,🙂 Potential
3774,17514.0,128,1,208.65,2,2,1,221,5,⚠️ At Risk
3775,17515.0,31,4,639.02,4,4,3,443,11,💎 Loyal
3776,17516.0,15,5,768.08,4,4,3,443,11,💎 Loyal
3777,17517.0,309,1,153.94,1,2,1,121,4,⚠️ At Risk
3778,17519.0,17,6,1844.02,4,5,4,454,13,🎖️ Champions
3779,17520.0,54,1,546.81,3,2,3,323,8,🙂 Potential
3780,17521.0,30,3,723.2099999999999,4,4,3,443,11,💎 Loyal
3781,17522.0,2,5,1070.71,5,4,4,544,13,🎖️ Champions
3782,17523.0,11,4,652.74,5,4,3,543,12,🎖️ Champions
3783,17524.0,361,1,145.0,1,2,1,121,4,⚠️ At Risk
3784,17525.0,360,1,422.70000000000005,1,2,2,122,5,⚠️ At Risk
3785,17526.0,5,4,1195.8999999999999,5,4,4,544,13,🎖️ Champions
3786,17527.0,54,4,939.37,3,4,3,343,10,💎 Loyal
3787,17528.0,1,8,3628.5,5,5,5,555,15,🎖️ Champions
3788,17530.0,1,10,2385.0,5,5,5,555,15,🎖️ Champions
3789,17531.0,190,1,296.7,1,2,2,122,5,⚠️ At Risk
3790,17534.0,54,1,223.36,3,2,1,321,6,🙂 Potential
3791,17535.0,280,1,164.4,1,2,1,121,4,⚠️ At Risk
3792,17536.0,177,1,76.5,2,2,1,221,5,⚠️ At Risk
3793,17537.0,30,2,897.62,4,3,3,433,10,💎 Loyal
3794,17538.0,26,1,98.42,4,2,1,421,7,🙂 Potential
3795,17540.0,25,2,578.9,4,3,3,433,10,💎 Loyal
3796,17542.0,270,1,170.75,1,2,1,121,4,⚠️ At Risk
3797,17545.0,43,3,645.96,3,4,3,343,10,💎 Loyal
3798,17548.0,234,1,103.3,1,2,1,121,4,⚠️ At Risk
3799,17549.0,24,2,148.86,4,3,1,431,8,🙂 Potential
3800,17550.0,197,3,267.16,1,4,2,142,7,🙂 Potential
3801,17551.0,359,1,306.84,1,2,2,122,5,⚠️ At Risk
3802,17552.0,60,4,930.41,3,4,3,343,10,💎 Loyal
3803,17553.0,130,1,1487.6,2,2,4,224,8,🙂 Potential
3804,17554.0,1,5,1952.45,5,4,4,544,13,🎖️ Champions
3805,17555.0,20,2,483.26,4,3,2,432,9,💎 Loyal
3806,17556.0,206,1,157.9,1,2,1,121,4,⚠️ At Risk
3807,17557.0,14,3,541.46,4,4,3,443,11,💎 Loyal
3808,17560.0,95,4,854.95,2,4,3,243,9,💎 Loyal
3809,17561.0,19,1,167.62,4,2,1,421,7,🙂 Potential
3810,17562.0,14,7,1122.38,4,5,4,454,13,🎖️ Champions
3811,17564.0,24,3,454.01,4,4,2,442,10,💎 Loyal
3812,17566.0,8,2,901.21,5,3,3,533,11,💎 Loyal
3813,17567.0,7,8,4331.48,5,5,5,555,15,🎖️ Champions
3814,17569.0,332,1,344.14,1,2,2,122,5,⚠️ At Risk
3815,17571.0,50,4,1498.51,3,4,4,344,11,💎 Loyal
3816,17572.0,71,4,226.75000000000003,3,4,1,341,8,🙂 Potential
3817,17573.0,29,3,380.6,4,4,2,442,10,💎 Loyal
3818,17574.0,243,1,185.65,1,2,1,121,4,⚠️ At Risk
3819,17576.0,8,19,3622.68,5,5,5,555,15,🎖️ Champions
3820,17578.0,218,1,143.45999999999998,1,2,1,121,4,⚠️ At Risk
3821,17579.0,5,3,448.90000000000003,5,4,2,542,11,💎 Loyal
3822,17580.0,253,3,215.72,1,4,1,141,6,🙂 Potential
3823,17581.0,1,25,11045.04,5,5,5,555,15,🎖️ Champions
3824,17582.0,236,1,175.27,1,2,1,121,4,⚠️ At Risk
3825,17584.0,7,2,1242.3,5,3,4,534,12,🎖️ Champions
3826,17585.0,109,4,1133.07,2,4,4,244,10,💎 Loyal
3827,17588.0,100,3,1240.2,2,4,4,244,10,💎 Loyal
3828,17589.0,60,4,2404.17,3,4,5,345,12,🎖️ Champions
3829,17590.0,2,3,1479.22,5,4,4,544,13,🎖️ Champions
3830,17591.0,73,7,2225.9700000000003,2,5,5,255,12,🎖️ Champions
3831,17593.0,4,5,3927.34,5,4,5,545,14,🎖️ Champions
3832,17594.0,85,2,993.18,2,3,4,234,9,💎 Loyal
3833,17595.0,12,2,388.79,5,3,2,532,10,💎 Loyal
3834,17596.0,23,7,2827.93,4,5,5,455,14,🎖️ Champions
3835,17597.0,214,1,2044.3700000000001,1,2,4,124,7,🙂 Potential
3836,17600.0,18,1,161.67000000000002,4,2,1,421,7,🙂 Potential
3837,17601.0,239,1,116.00999999999999,1,2,1,121,4,⚠️ At Risk
3838,17602.0,2,6,5102.97,5,5,5,555,15,🎖️ Champions
3839,17603.0,78,1,394.72,2,2,2,222,6,🙂 Potential
3840,17604.0,217,2,309.36,1,3,2,132,6,🙂 Potential
3841,17608.0,33,2,193.42,4,3,1,431,8,🙂 Potential
3842,17609.0,41,5,1112.22,3,4,4,344,11,💎 Loyal
3843,17611.0,7,15,3984.22,5,5,5,555,15,🎖️ Champions
3844,17612.0,53,6,2048.45,3,5,4,354,12,🎖️ Champions
3845,17613.0,23,14,4559.150000000001,4,5,5,455,14,🎖️ Champions
3846,17614.0,57,1,390.07,3,2,2,322,7,🙂 Potential
3847,17615.0,130,3,329.6,2,4,2,242,8,🙂 Potential
3848,17616.0,174,3,571.1999999999999,2,4,3,243,9,💎 Loyal
3849,17618.0,6,3,971.58,5,4,4,544,13,🎖️ Champions
3850,17619.0,312,1,218.52,1,2,1,121,4,⚠️ At Risk
3851,17620.0,60,1,81.44,3,2,1,321,6,🙂 Potential
3852,17621.0,21,3,1379.9,4,4,4,444,12,🎖️ Champions
3853,17623.0,33,1,527.0500000000001,4,2,3,423,9,💎 Loyal
3854,17624.0,15,2,843.48,4,3,3,433,10,💎 Loyal
3855,17625.0,18,4,2047.0,4,4,4,444,12,🎖️ Champions
3856,17628.0,81,1,75.75,2,2,1,221,5,⚠️ At Risk
3857,17629.0,6,8,1814.12,5,5,4,554,14,🎖️ Champions
3858,17630.0,170,2,503.59999999999997,2,3,3,233,8,🙂 Potential
3859,17631.0,2,3,528.33,5,4,3,543,12,🎖️ Champions
3860,17633.0,31,4,1324.84,4,4,4,444,12,🎖️ Champions
3861,17634.0,36,9,2361.9700000000003,3,5,5,355,13,🎖️ Champions
3862,17636.0,19,1,285.56,4,2,2,422,8,🙂 Potential
3863,17637.0,31,2,547.0600000000001,4,3,3,433,10,💎 Loyal
3864,17639.0,276,1,108.5,1,2,1,121,4,⚠️ At Risk
3865,17640.0,87,1,621.66,2,2,3,223,7,🙂 Potential
